life_id,tool_diameter_mm,p_mean,p_std,p_slope,i_mean,i_std,i_slope,rpm_mean,rpm_std,rpm_slope,v_mean,v_std,v_slope,ne_mean,ne_std,ne_slope,pz_mean,pz_std,pz_slope,target_rul
1,12.0,2.638577962833138,0.09212445999208323,0.002478990873294228,10.331569856205972,0.18111109133059913,-0.001138964568016727,6862.52442842278,4.945185551276861,-0.7392051374451423,258.711075952962,0.18642910318235734,-0.02786737715152191,2.638577962833138,0.09212445999208323,0.002478990873294228,611.9362195330691,21.365407643119152,0.574924949965022,200.05613157354514
1,12.0,2.7133055885899506,0.1373277814119475,0.01013256620526016,10.616045812328377,0.17721324519860157,0.01148222370373481,6862.75793717033,17.845088385374737,-1.1519647529146158,258.7198790253522,0.6727439828898458,-0.04342804805941126,2.7133055885899506,0.1373277814119475,0.01013256620526016,629.2455605989375,31.847830618030855,2.349854114828322,197.4385481049086
1,12.0,2.9737150252756916,0.16792826131943356,0.0023342235211024627,10.512443292010127,0.25524441684925614,-0.0006855325580054018,6906.049406136992,22.365350927677063,-1.65164663452475,260.3519289557775,0.8431538660321751,-0.06226561120019113,2.9737150252756916,0.16792826131943356,0.0023342235211024627,685.3143060324619,38.700292022331965,0.5379388269865162,187.301318079824
1,12.0,2.8899828448614557,0.21112882397481236,0.010169985484725027,11.12324890680364,0.2050488342579364,0.009698230672969382,6854.510496912079,17.896753041782144,0.09998591776293653,258.40895785263734,0.6746916945500828,0.0037693802964776954,2.8899828448614557,0.21112882397481236,0.010169985484725027,671.0253860106948,49.02202130977501,2.3613698772450427,185.73881812441738
1,12.0,3.097793037131799,0.19604709190402647,-0.001753621244320061,11.701150983407393,0.23170655485244387,0.0021068423607692706,6959.829932926848,23.256205711355133,2.462656674021114,262.37940705020793,0.8767383001579953,0.09283996938502327,3.097793037131799,0.19604709190402647,-0.001753621244320061,708.3924166058545,44.83135946713493,-0.401011938559148,190.23508263466314
1,12.0,3.280503150184353,0.23216975698407777,0.01282329461649026,11.774691966313528,0.33046116445646334,0.006797447547629524,6857.234047873703,15.858135414822538,-1.1934464882055198,258.5116333049499,0.5978376206260633,-0.044991872637587985,3.280503150184353,0.23216975698407777,0.01282329461649026,761.3978005348525,53.88610655912767,2.976259393641313,182.76118572373906
1,12.0,3.4349862393478396,0.26720898576894475,0.0005142519518050587,12.202520896608537,0.21859517543961646,0.011857608512617305,6907.636482324985,24.17942482817092,-1.1545016604991627,260.41176031849216,0.9115428408985009,-0.043523687222176644,3.4349862393478396,0.26720898576894475,0.0005142519518050587,791.4357404934566,61.56611024989179,0.11848588201457068,178.1048913781996
1,12.0,3.1582977323462167,0.24014723982562597,0.010926810703744272,12.58095430717523,0.4339997564361435,0.010332019137221558,6894.316866300215,24.06847834577059,0.4993386607333943,259.9096226242675,0.9073602570498948,0.018824624018560773,3.1582977323462167,0.24014723982562597,0.010926810703744272,729.0913742532586,55.43786430088187,2.52244851731566,170.88503916391062
1,12.0,3.4980132583677115,0.2851814653702329,0.016842132765955507,12.636172793534682,0.29440670778183997,0.012810086133041014,6830.885527761763,21.784568705330372,0.28550547744775107,257.5183174983503,0.8212588920754561,0.010763302926114014,3.4980132583677115,0.2851814653702329,0.016842132765955507,815.0130737919535,66.4453235344068,3.9241013057791663,171.65307111855512
1,12.0,3.5382830007087245,0.3078296990166622,0.011973024410536067,12.47359641483985,0.3783152498691014,0.011570084199550447,6833.432454167208,28.538421725931855,-2.0981113224087866,257.61433436176526,1.0758731524708183,-0.07909693340271612,3.5382830007087245,0.3078296990166622,0.011973024410536067,824.0883822264211,71.69547450361516,2.78859274819447,165.88381958547987
1,12.0,3.9939073220376238,0.2990733756622709,0.0098233827700197,12.754387901982755,0.3905377436134557,0.007334531727395737,6831.202032244445,32.981999972369195,-1.8741655841998899,257.5302494362418,1.2433921057667257,-0.07065437797119836,3.9939073220376238,0.2990733756622709,0.0098233827700197,930.5098715465077,69.67881473736875,2.2886746993467413,156.74966702551544
1,12.0,3.937065904656274,0.29040268224252547,0.012041874011584425,13.465863455776423,0.43494436276607407,0.012826552491550174,6911.100498309151,34.00421595300232,-0.04106466837773794,260.54235064450546,1.2819287403483954,-0.0015481015259712313,3.937065904656274,0.29040268224252547,0.012041874011584425,906.6624051522816,66.87650161844805,2.7731093962566216,149.6232070366613
1,12.0,3.5518159045371664,0.384818020100471,0.030870738487117397,14.002196533024343,0.4509164288984148,0.008574437110944078,6858.42127512478,42.98390396706185,1.5986905628239565,258.5563907178714,1.620455003106368,0.06026921433037288,3.5518159045371664,0.384818020100471,0.030870738487117397,824.2262110812328,89.29998265338696,7.1637924094019185,153.51163517096327
1,12.0,4.221582239405634,0.3470917694749772,0.01658808388974982,13.968759538781981,0.5817940308627325,0.013343629539926918,6845.202152119903,39.33181956011017,-0.03282131150814752,258.0580415212431,1.482774664588337,-0.0012373342933821407,4.221582239405634,0.3470917694749772,0.01658808388974982,981.5424966847506,80.70086111532507,3.85682626868676,152.5856957659996
1,12.0,4.070695556674487,0.4100387228377036,0.02313950561736514,13.237291743298002,0.5326703855215732,0.018489424650244467,6896.882193537911,42.87635568483784,-1.4272076259720596,260.00633318271554,1.6164005283862743,-0.05380445991481382,4.070695556674487,0.4100387228377036,0.02313950561736514,939.3684008028836,94.62201581441212,5.339755843817281,143.85091665209353
1,12.0,4.169522025375584,0.3798363596956552,0.02197616258227278,14.499211825711225,0.5351820463131898,0.017283492030812496,6890.571092027701,50.3820037498689,0.5945609100966628,259.76841026102903,1.8993567942446588,0.022414418247256047,4.169522025375584,0.3798363596956552,0.02197616258227278,963.0552124145875,87.73269066411322,5.075943428269042,138.00879533620943
1,12.0,4.391916137563816,0.41705046043124094,0.028748490090196796,14.552945731527343,0.5881626196341206,0.021207314878333963,6873.191383813235,47.5791549524585,-1.597246729294509,259.1132106972519,1.7936918839518488,-0.06021478308866345,4.391916137563816,0.41705046043124094,0.028748490090196796,1016.9877774457439,96.57179407618621,6.656972065493,136.61371812854333
1,12.0,4.055935731558034,0.40814956800880425,0.02452187874025709,14.763441556225535,0.555853248826647,0.011049758126311943,6907.771673253096,39.56288693273891,-1.6409106136027107,260.4168568964112,1.4914856993123542,-0.061860872746701545,4.055935731558034,0.40814956800880425,0.02452187874025709,934.4869099248995,94.03759177643978,5.649836734649957,125.64466674853075
1,12.0,4.941100937240698,0.45502148441167567,0.02911520622991016,14.638507362787406,0.6018768072183504,0.01959738268301619,6900.414063999792,48.31508240569631,-2.8297920686784575,260.1394815622732,1.8214356953198518,-0.10668064768976286,4.941100937240698,0.45502148441167567,0.02911520622991016,1139.6426811263275,104.94865639287842,6.715291209559926,132.35517529005634
1,12.0,4.839862148815837,0.4808097903806796,0.027175905664611703,14.878432764081895,0.6999108061068664,0.02043285099819238,6897.395244809698,54.460909413452086,-2.0152856461011495,260.02567475999183,2.053127915053443,-0.07597447896811597,4.839862148815837,0.4808097903806796,0.027175905664611703,1116.7809840200848,110.94514974134196,6.2707436155361655,124.16504187324404
1,12.0,4.805448240314236,0.4975946629539717,0.04124392951827791,16.234810945180566,0.6019118028430979,0.016382860280961746,6858.359873618082,51.329994482849735,0.7598629525087978,258.55407593560307,1.935095202913504,0.028646158432040266,4.805448240314236,0.4975946629539717,0.04124392951827791,1115.1512246539346,115.47170420424672,9.571056894546972,113.43801063941424
1,12.0,4.7646758614918765,0.5474023705586835,0.024725699743863995,15.59935758758706,0.7169990258826123,0.018039192355235375,6805.65214953632,44.7215539388406,-2.432541931415225,256.56704155045065,1.6859628637365756,-0.09170467033539836,4.7646758614918765,0.5474023705586835,0.024725699743863995,1114.252828274117,128.01387908221494,5.78227809646439,115.96857768579814
1,12.0,4.816363663761212,0.5087668360657335,0.026785966659125415,16.292506591054938,0.6685292857235139,0.020565407490333632,6841.383306004611,44.153825461089646,0.7015756162471752,257.91407441443124,1.6645600043573423,0.026448777623278293,4.816363663761212,0.5087668360657335,0.026785966659125415,1120.4577357082112,118.3572871439852,6.231369897887196,113.93033035869249
1,12.0,5.1837987107849335,0.5466762006339765,0.03463672159235063,15.831332042154084,0.7681155184659678,0.019567726643157028,6936.881762851041,48.897300495022655,1.8020706663265365,261.51428141992614,1.8433848001864288,0.06793646359897332,5.1837987107849335,0.5466762006339765,0.03463672159235063,1189.3343681206588,125.42554792779796,7.946806133329162,101.85592298921588
1,12.0,5.158742146422076,0.5734857393805343,0.0259892488958613,16.058037728209378,0.7003878618393939,0.027240843209642755,6861.576320940099,54.76004526577214,-1.9368241697042743,258.67533314293314,2.0644050710063317,-0.07301655099405718,5.158742146422076,0.5734857393805343,0.0259892488958613,1196.5753557734643,133.02058586242936,6.028232049826119,108.78212460847442
1,12.0,5.413391776413794,0.5965205875223528,0.047971112794166895,17.099450780703716,0.849507775146497,0.02164455656315115,6843.16003136231,50.62320353965505,-0.5146935961561472,257.9810553824056,1.9084498120963336,-0.019403491446406365,5.413391776413794,0.5965205875223528,0.047971112794166895,1259.0207684179409,138.73590523260626,11.156891979465529,106.90807318099623
1,12.0,5.455960115910422,0.5794317428232308,0.03319427847418154,17.669238504513906,0.8958596894805632,0.022385517906875936,6846.118684096215,56.70201914573683,-0.3951087673009096,258.09259396272586,2.1376157615034552,-0.01489524960865748,5.455960115910422,0.5794317428232308,0.03319427847418154,1268.3727259601367,134.70322427932513,7.716830141737932,95.97155092794385
1,12.0,5.756198175205547,0.6622526125081725,0.03988073531902438,17.874847327918157,0.8440653964044952,0.03095848233148634,6885.230894754395,77.7719013842424,0.12624528151188139,259.5670895667586,2.9319316085333496,0.004759334987377223,5.756198175205547,0.6622526125081725,0.03988073531902438,1330.5688756182085,153.08241432614585,9.218595944252177,90.17008467654694
1,12.0,5.89310075592493,0.6476924186289362,0.03227316602242874,18.02293270128217,0.7929889242188803,0.023217395472303302,6874.019482702373,65.9775172135692,0.7005857590933322,259.14442928989064,2.4872938005629175,0.026411460887726893,5.89310075592493,0.6476924186289362,0.03227316602242874,1364.4362193098063,149.9609512125144,7.4722422806920195,83.17243583783667
1,12.0,5.6614656545756725,0.6997563798856554,0.0337196773281049,18.529950315916327,0.8591911720180059,0.019050530831504632,6862.969922551972,57.58749543552011,1.6753401603025178,258.7278706859638,2.170997431186389,0.06315883607844404,5.6614656545756725,0.6997563798856554,0.0337196773281049,1312.9159157609404,162.27622745792212,7.819724385788999,81.47838853590056
1,12.0,5.614523780875842,0.7127073983217143,0.05301846175424005,18.937390266584455,0.8533193718645866,0.0304650177439172,6913.296088123494,69.28405969679062,-0.11809752550171052,260.62512243047786,2.611947515451769,-0.004452171822279684,5.614523780875842,0.7127073983217143,0.05301846175424005,1292.5516301384625,164.07644627854245,12.20568330323938,74.82295728329377
1,12.0,6.17395457230632,0.6560528407197179,0.03794675825019855,18.888598324002768,0.9391936422772987,0.01819859435751397,6813.408737828123,69.67797273157936,1.6065622861762634,256.859458039984,2.626797687006716,0.06056597130942926,6.17395457230632,0.6560528407197179,0.03794675825019855,1442.1788364932045,153.24789183762744,8.864012687660091,76.8057457904147
1,12.0,6.109834146367674,0.737275808377709,0.04507038809849083,18.970869155110385,0.8639047668377655,0.013567277469724255,6864.190957585023,67.56193979819682,-0.44745183474556116,258.7739026222391,2.547025124787492,-0.016868536762463148,6.109834146367674,0.737275808377709,0.04507038809849083,1416.642269824297,170.94671469726808,10.450139131136046,60.85318786853738
1,12.0,6.332450380382014,0.7763812464696384,0.051109415969744554,19.31612515423133,0.9572684037655657,0.03160728705642505,6941.881761316313,70.53195361803044,0.3739718124329328,261.7027769212836,2.6589920079568854,0.014098405183067542,6.332450380382014,0.7763812464696384,0.051109415969744554,1451.8264853460205,177.99916124768424,11.717739468645576,71.01610637535991
1,12.0,6.402670114509874,0.7092059715786952,0.04977508222401484,18.89619396543875,0.9924533242503256,0.0312883650141743,6853.44751631551,78.41060166738157,-0.35055476897100757,258.3688844282402,2.9560100419416186,-0.013215603442562214,6.402670114509874,0.7092059715786952,0.04977508222401484,1486.8671501242236,164.69614128995582,11.559073531822161,56.6064716590218
1,12.0,6.730000246067568,0.7364731076497402,0.04367825155663795,19.26292301844258,0.9221053905072546,0.031031971268102157,6904.301308053758,74.89495939697088,2.791167081178749,260.286027210625,2.8234734507891543,0.10522451996607388,6.730000246067568,0.7364731076497402,0.04367825155663795,1551.3703101599715,169.76856934093857,10.068520087240778,51.23355585367257
1,12.0,6.703711245936926,0.803219690738249,0.043129771309533535,20.20497118440337,0.99743505010662,0.021765257679403176,6799.847821795994,81.70870192966017,1.1525091814575061,256.3482235497942,3.0803454925989424,0.04344857253194025,6.703711245936926,0.803219690738249,0.043129771309533535,1569.048028445128,187.9988898574664,10.094808704883999,59.82406447822553
1,12.0,6.739593400751404,0.81126722401903,0.04947722882576095,20.167382771297692,1.0905460480777924,0.02964798444553485,6837.325809098021,85.9777566360514,-0.4295197742488793,257.76111038474676,3.2412850634394017,-0.01619251400822191,6.739593400751404,0.81126722401903,0.04947722882576095,1568.7998994165316,188.84165019496382,11.516996202858259,50.12110622747087
1,12.0,6.823504633914187,0.7999410432359819,0.0505590955456574,20.2109329715803,1.0949729503759336,0.030693708417273986,6833.020692821293,88.10214070968655,-1.0525499655117447,257.59881132473294,3.3213724562290263,-0.03968019887025465,6.823504633914187,0.7999410432359819,0.0505590955456574,1589.332947343233,186.32253133207922,11.776241191250337,42.92657946329787
1,12.0,6.908736100830452,0.786523007995555,0.06410117964215659,20.21192892975066,1.062991147483942,0.03479855174637769,6847.324866802181,78.66188513433212,-2.006767235712567,258.13806597946126,2.9654832054665037,-0.07565334246215157,6.908736100830452,0.786523007995555,0.06410117964215659,1605.8234746471244,182.81449619091853,14.899277888118243,36.16640981073116
1,12.0,7.023025453117725,0.8195993665858902,0.05441331470367757,21.534130970707498,1.0879862179656958,0.04491561121793985,6806.308543867481,85.09800556162865,1.5557376974169377,256.5917870337542,3.2081192292906713,0.058649929453413026,7.023025453117725,0.8195993665858902,0.05441331470367757,1642.2253107096976,191.65056903666368,12.72370764459104,44.15733068575651
1,12.0,7.427560814555393,0.8798182850739641,0.057386332316859794,21.547596123256014,1.1884525171134606,0.04271734354568029,6910.007577143096,87.21586444097254,-0.7265635379539553,260.50114848723064,3.2879606280509113,-0.02739080007842826,7.427560814555393,0.8798182850739641,0.057386332316859794,1710.7550253091065,202.64439297481826,13.21752306662236,34.29563727233778
1,12.0,7.16316114974795,0.8712978540940505,0.05972997817141068,21.70330102518053,1.1656324873820807,0.03744126687860647,6844.566336109671,84.57449809979876,-1.168620343871813,258.0340718223618,3.1883834629364607,-0.04405594904571919,7.16316114974795,0.8712978540940505,0.05972997817141068,1665.6314646724513,202.60065221786928,13.888858416929656,23.70046060949379
1,12.0,7.468278532510477,0.9500585734965244,0.04338808826842436,21.56628404775364,1.2188707822614482,0.04655387128678077,6863.664767609583,94.27719933626976,-0.8539891958231665,258.7540657275043,3.554166682030147,-0.03219463420611738,7.468278532510477,0.9500585734965244,0.04338808826842436,1731.7475213028047,220.29997576858273,10.060847889621177,30.047580212837175
1,12.0,7.388179219919695,0.9316555947097452,0.0625283609515886,22.66237980044584,1.2559565870266296,0.040890282765798,6868.604625257806,99.3794229283614,1.910990085883228,258.94029397347356,3.746515979876798,0.07204262897872413,7.388179219919695,0.9316555947097452,0.0625283609515886,1711.9419553937537,215.8773160592425,14.488674587971424,21.600560206971597
1,12.0,7.812534873419799,0.9422091332966623,0.06246212396237118,22.157707719742124,1.1787197036718047,0.039315249597834015,6800.933657609141,97.90436691293264,0.9685991830848713,256.38915859555726,3.6909076781763455,0.036515328934230075,7.812534873419799,0.9422091332966623,0.06246212396237118,1828.2835942553404,220.49507985233248,14.617339743503535,17.51078212736294
1,12.0,7.478337271500206,1.0098946194539293,0.05757208390184268,22.78784383805388,1.2219695017183505,0.05161363875614059,6898.88077277812,83.92150585408146,3.0482137889388286,260.0816778450194,3.1637662352325013,0.11491495255081598,7.478337271500206,1.0098946194539293,0.05757208390184268,1725.2281668122323,232.979415041082,13.281693130913151,5.195661810991619
1,12.0,7.947617202457363,0.9674035865574578,0.056665192006098666,22.401227222878287,1.2856033529466033,0.04172006487918205,6904.448450155784,96.91085244437988,0.5294399633083529,260.2915743371861,3.653453065108659,0.019959416390956452,7.947617202457363,0.9674035865574578,0.056665192006098666,1832.0110182656667,222.9969039192026,13.06193459785839,8.490053078411334
1,12.0,7.961202197170547,0.974629183319007,0.06640850237779222,23.812805821397863,1.2875777299357818,0.03978373692197797,6884.82252351003,92.17285791601604,-1.7404875379039586,259.5516943335438,3.474834879471982,-0.06561483435292395,7.961202197170547,0.974629183319007,0.06640850237779222,1840.3737762404567,225.30290603301563,15.351508888811692,0.0
1,12.0,8.074411459503397,1.021696768487675,0.0681525422837959,23.94639008466823,1.3173540347946502,0.046637172033340446,6839.736466953958,100.11875740998873,0.4734539650218581,257.85199004487316,3.774388233189111,0.017848793979907542,8.074411459503397,1.021696768487675,0.0681525422837959,1878.8479681149404,237.7402869708019,15.85852618905959,0.72602791050924
2,12.0,2.5736309606403167,0.09286374348638786,0.0008785692646375465,10.029982961381926,0.12693686835267048,-0.0022718667305650785,7929.48105758272,22.61893705096904,-3.685120585295219,298.93439324737557,0.8527138376560118,-0.13892577310027174,2.5736309606403167,0.09286374348638786,0.0008785692646375465,516.5610285285387,18.63895468385416,0.1763402173487295,156.30588135662538
2,12.0,2.9657513851283452,0.15797637477883522,-0.0019173141046656818,10.31086231879707,0.32218585792972143,0.006991030810375264,7914.421548188055,17.8258075402065,1.365846183556621,298.36666311840423,0.6720171121514193,0.051491188034341634,2.9657513851283452,0.15797637477883522,-0.0019173141046656818,596.3973362435761,31.768235726015472,-0.38556199636247146,153.8327708586181
